event_id: EVT00000001, load_id: LOAD00000001, trip_id: TRIP00000001, event_type: Pickup, facility_id: FAC00034, scheduled_datetime: 2022-01-01 18:00:00.000000, actual_datetime: 2022-01-01 20:58:55.918185, detention_minutes: 0, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00001361, load_id: LOAD00000681, trip_id: TRIP00000681, event_type: Pickup, facility_id: FAC00049, scheduled_datetime: 2022-01-09 07:00:00.000000, actual_datetime: 2022-01-09 06:53:54.905988, detention_minutes: 56, on_time_flag: True, location_city: Minneapolis, location_state: MN
event_id: EVT00001362, load_id: LOAD00000681, trip_id: TRIP00000681, event_type: Delivery, facility_id: FAC00032, scheduled_datetime: 2022-01-10 06:11:54.905988, actual_datetime: 2022-01-10 04:07:39.884782, detention_minutes: 0, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00001363, load_id: LOAD00000682, trip_id: TRIP00000682, event_type: Pickup, facility_id: FAC00045, scheduled_datetime: 2022-01-09 12:00:00.000000, actual_datetime: 2022-01-09 12:42:34.985345, detention_minutes: 121, on_time_flag: True, location_city: Chicago, location_state: IL
event_id: EVT00001364, load_id: LOAD00000682, trip_id: TRIP00000682, event_type: Delivery, facility_id: FAC00012, scheduled_datetime: 2022-01-11 02:36:34.985345, actual_datetime: 2022-01-11 04:51:46.055446, detention_minutes: 118, on_time_flag: False, location_city: Los Angeles, location_state: CA
event_id: EVT00001365, load_id: LOAD00000683, trip_id: TRIP00000683, event_type: Pickup, facility_id: FAC00008, scheduled_datetime: 2022-01-09 14:00:00.000000, actual_datetime: 2022-01-09 17:12:29.467330, detention_minutes: 128, on_time_flag: False, location_city: Dallas, location_state: TX
event_id: EVT00001366, load_id: LOAD00000683, trip_id: TRIP00000683, event_type: Delivery, facility_id: FAC00001, scheduled_datetime: 2022-01-10 23:30:29.467330, actual_datetime: 2022-01-11 00:30:05.481486, detention_minutes: 197, on_time_flag: True, location_city: New York, location_state: NY
event_id: EVT00001367, load_id: LOAD00000684, trip_id: TRIP00000684, event_type: Pickup, facility_id: FAC00005, scheduled_datetime: 2022-01-09 08:00:00.000000, actual_datetime: 2022-01-09 09:54:26.954022, detention_minutes: 0, on_time_flag: True, location_city: Charlotte, location_state: NC
event_id: EVT00001368, load_id: LOAD00000684, trip_id: TRIP00000684, event_type: Delivery, facility_id: FAC00011, scheduled_datetime: 2022-01-09 19:54:26.954022, actual_datetime: 2022-01-09 23:46:37.364682, detention_minutes: 142, on_time_flag: False, location_city: Memphis, location_state: TN
event_id: EVT00001369, load_id: LOAD00000685, trip_id: TRIP00000685, event_type: Pickup, facility_id: FAC00041, scheduled_datetime: 2022-01-09 15:00:00.000000, actual_datetime: 2022-01-09 13:51:58.927173, detention_minutes: 19, on_time_flag: True, location_city: Chicago, location_state: IL
event_id: EVT00001370, load_id: LOAD00000685, trip_id: TRIP00000685, event_type: Delivery, facility_id: FAC00035, scheduled_datetime: 2022-01-10 17:45:58.927173, actual_datetime: 2022-01-10 17:13:46.740427, detention_minutes: 34, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00001371, load_id: LOAD00000686, trip_id: TRIP00000686, event_type: Pickup, facility_id: FAC00032, scheduled_datetime: 2022-01-09 14:00:00.000000, actual_datetime: 2022-01-09 14:28:21.341598, detention_minutes: 177, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00001372, load_id: LOAD00000686, trip_id: TRIP00000686, event_type: Delivery, facility_id: FAC00046, scheduled_datetime: 2022-01-10 18:04:21.341598, actual_datetime: 2022-01-10 23:37:12.310797, detention_minutes: 202, on_time_flag: False, location_city: New York, location_state: NY
event_id: EVT00001373, load_id: LOAD00000687, trip_id: TRIP00000687, event_type: Pickup, facility_id: FAC00039, scheduled_datetime: 2022-01-09 18:00:00.000000, actual_datetime: 2022-01-09 20:50:31.181665, detention_minutes: 107, on_time_flag: False, location_city: Miami, location_state: FL
event_id: EVT00001374, load_id: LOAD00000687, trip_id: TRIP00000687, event_type: Delivery, facility_id: FAC00031, scheduled_datetime: 2022-01-10 17:02:31.181665, actual_datetime: 2022-01-10 16:13:06.212201, detention_minutes: 0, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00001375, load_id: LOAD00000688, trip_id: TRIP00000688, event_type: Pickup, facility_id: FAC00045, scheduled_datetime: 2022-01-09 06:00:00.000000, actual_datetime: 2022-01-09 04:27:41.110166, detention_minutes: 109, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00001376, load_id: LOAD00000688, trip_id: TRIP00000688, event_type: Delivery, facility_id: FAC00031, scheduled_datetime: 2022-01-09 17:27:41.110166, actual_datetime: 2022-01-09 16:17:42.039515, detention_minutes: 123, on_time_flag: True, location_city: Atlanta, location_state: GA
event_id: EVT00001377, load_id: LOAD00000689, trip_id: TRIP00000689, event_type: Pickup, facility_id: FAC00041, scheduled_datetime: 2022-01-09 14:00:00.000000, actual_datetime: 2022-01-09 17:04:57.646185, detention_minutes: 85, on_time_flag: False, location_city: Atlanta, location_state: GA
event_id: EVT00001378, load_id: LOAD00000689, trip_id: TRIP00000689, event_type: Delivery, facility_id: FAC00007, scheduled_datetime: 2022-01-10 04:40:57.646185, actual_datetime: 2022-01-10 01:53:04.007496, detention_minutes: 29, on_time_flag: False, location_city: Chicago, location_state: IL
event_id: EVT00001379, load_id: LOAD00000690, trip_id: TRIP00000690, event_type: Pickup, facility_id: FAC00028, scheduled_datetime: 2022-01-09 07:00:00.000000, actual_datetime: 2022-01-09 06:56:24.255934, detention_minutes: 30, on_time_flag: True, location_city: Charlotte, location_state: NC
event_id: EVT00001380, load_id: LOAD00000690, trip_id: TRIP00000690, event_type: Delivery, facility_id: FAC00004, scheduled_datetime: 2022-01-09 18:02:24.255934, actual_datetime: 2022-01-09 16:44:03.099279, detention_minutes: 156, on_time_flag: True, location_city: Memphis, location_state: TN
event_id: EVT00001381, load_id: LOAD00000691, trip_id: TRIP00000691, event_type: Pickup, facility_id: FAC00031, scheduled_datetime: 2022-01-09 15:00:00.000000, actual_datetime: 2022-01-09 15:24:47.785431, detention_minutes: 139, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00001382, load_id: LOAD00000691, trip_id: TRIP00000691, event_type: Delivery, facility_id: FAC00021, scheduled_datetime: 2022-01-10 18:30:47.785431, actual_datetime: 2022-01-10 15:51:58.761082, detention_minutes: 147, on_time_flag: False, location_city: New York, location_state: NY
event_id: EVT00001383, load_id: LOAD00000692, trip_id: TRIP00000692, event_type: Pickup, facility_id: FAC00028, scheduled_datetime: 2022-01-09 08:00:00.000000, actual_datetime: 2022-01-09 07:35:44.767616, detention_minutes: 18, on_time_flag: True, location_city: Houston, location_state: TX
event_id: EVT00001384, load_id: LOAD00000692, trip_id: TRIP00000692, event_type: Delivery, facility_id: FAC00016, scheduled_datetime: 2022-01-11 06:05:44.767616, actual_datetime: 2022-01-11 10:52:40.446479, detention_minutes: 180, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00001385, load_id: LOAD00000693, trip_id: TRIP00000693, event_type: Pickup, facility_id: FAC00023, scheduled_datetime: 2022-01-09 15:00:00.000000, actual_datetime: 2022-01-09 13:16:28.959578, detention_minutes: 167, on_time_flag: True, location_city: Houston, location_state: TX
event_id: EVT00001386, load_id: LOAD00000693, trip_id: TRIP00000693, event_type: Delivery, facility_id: FAC00028, scheduled_datetime: 2022-01-10 23:16:28.959578, actual_datetime: 2022-01-11 03:33:59.763634, detention_minutes: 0, on_time_flag: False, location_city: Portland, location_state: OR
event_id: EVT00001387, load_id: LOAD00000694, trip_id: TRIP00000694, event_type: Pickup, facility_id: FAC00026, scheduled_datetime: 2022-01-09 06:00:00.000000, actual_datetime: 2022-01-09 09:03:39.322236, detention_minutes: 64, on_time_flag: False, location_city: New York, location_state: NY
event_id: EVT00001388, load_id: LOAD00000694, trip_id: TRIP00000694, event_type: Delivery, facility_id: FAC00048, scheduled_datetime: 2022-01-09 10:39:39.322236, actual_datetime: 2022-01-09 10:51:02.804222, detention_minutes: 135, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00001389, load_id: LOAD00000695, trip_id: TRIP00000695, event_type: Pickup, facility_id: FAC00043, scheduled_datetime: 2022-01-09 14:00:00.000000, actual_datetime: 2022-01-09 15:24:39.840086, detention_minutes: 166, on_time_flag: True, location_city: Chicago, location_state: IL
event_id: EVT00001390, load_id: LOAD00000695, trip_id: TRIP00000695, event_type: Delivery, facility_id: FAC00019, scheduled_datetime: 2022-01-11 06:06:39.840086, actual_datetime: 2022-01-11 11:31:51.161421, detention_minutes: 153, on_time_flag: False, location_city: Los Angeles, location_state: CA
event_id: EVT00001391, load_id: LOAD00000696, trip_id: TRIP00000696, event_type: Pickup, facility_id: FAC00020, scheduled_datetime: 2022-01-09 09:00:00.000000, actual_datetime: 2022-01-09 11:55:54.299972, detention_minutes: 104, on_time_flag: False, location_city: Las Vegas, location_state: NV
event_id: EVT00001392, load_id: LOAD00000696, trip_id: TRIP00000696, event_type: Delivery, facility_id: FAC00040, scheduled_datetime: 2022-01-11 08:07:54.299972, actual_datetime: 2022-01-11 06:02:13.859444, detention_minutes: 3, on_time_flag: False, location_city: New York, location_state: NY
event_id: EVT00001393, load_id: LOAD00000697, trip_id: TRIP00000697, event_type: Pickup, facility_id: FAC00016, scheduled_datetime: 2022-01-09 07:00:00.000000, actual_datetime: 2022-01-09 08:14:15.286336, detention_minutes: 83, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00001394, load_id: LOAD00000697, trip_id: TRIP00000697, event_type: Delivery, facility_id: FAC00026, scheduled_datetime: 2022-01-09 20:32:15.286336, actual_datetime: 2022-01-10 02:03:07.272261, detention_minutes: 69, on_time_flag: False, location_city: Indianapolis, location_state: IN
event_id: EVT00001395, load_id: LOAD00000698, trip_id: TRIP00000698, event_type: Pickup, facility_id: FAC00015, scheduled_datetime: 2022-01-09 07:00:00.000000, actual_datetime: 2022-01-09 10:40:26.458762, detention_minutes: 87, on_time_flag: False, location_city: Dallas, location_state: TX
event_id: EVT00001396, load_id: LOAD00000698, trip_id: TRIP00000698, event_type: Delivery, facility_id: FAC00010, scheduled_datetime: 2022-01-09 23:40:26.458762, actual_datetime: 2022-01-09 21:37:18.928764, detention_minutes: 215, on_time_flag: False, location_city: Denver, location_state: CO
event_id: EVT00001397, load_id: LOAD00000699, trip_id: TRIP00000699, event_type: Pickup, facility_id: FAC00050, scheduled_datetime: 2022-01-09 06:00:00.000000, actual_datetime: 2022-01-09 04:20:59.041434, detention_minutes: 0, on_time_flag: True, location_city: Minneapolis, location_state: MN
event_id: EVT00001398, load_id: LOAD00000699, trip_id: TRIP00000699, event_type: Delivery, facility_id: FAC00021, scheduled_datetime: 2022-01-10 00:32:59.041434, actual_datetime: 2022-01-09 23:38:11.634521, detention_minutes: 115, on_time_flag: True, location_city: Atlanta, location_state: GA
event_id: EVT00001399, load_id: LOAD00000700, trip_id: TRIP00000700, event_type: Pickup, facility_id: FAC00006, scheduled_datetime: 2022-01-10 14:00:00.000000, actual_datetime: 2022-01-10 15:32:45.070308, detention_minutes: 15, on_time_flag: True, location_city: Atlanta, location_state: GA
event_id: EVT00001400, load_id: LOAD00000700, trip_id: TRIP00000700, event_type: Delivery, facility_id: FAC00024, scheduled_datetime: 2022-01-11 02:44:45.070308, actual_datetime: 2022-01-11 05:37:17.325587, detention_minutes: 123, on_time_flag: False, location_city: Miami, location_state: FL
event_id: EVT00001401, load_id: LOAD00000701, trip_id: TRIP00000701, event_type: Pickup, facility_id: FAC00022, scheduled_datetime: 2022-01-10 13:00:00.000000, actual_datetime: 2022-01-10 15:02:14.419343, detention_minutes: 148, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00001402, load_id: LOAD00000701, trip_id: TRIP00000701, event_type: Delivery, facility_id: FAC00015, scheduled_datetime: 2022-01-12 20:26:14.419343, actual_datetime: 2022-01-13 01:53:21.208339, detention_minutes: 151, on_time_flag: False, location_city: Charlotte, location_state: NC
event_id: EVT00001403, load_id: LOAD00000702, trip_id: TRIP00000702, event_type: Pickup, facility_id: FAC00018, scheduled_datetime: 2022-01-10 11:00:00.000000, actual_datetime: 2022-01-10 11:23:11.717928, detention_minutes: 106, on_time_flag: True, location_city: Charlotte, location_state: NC
event_id: EVT00001404, load_id: LOAD00000702, trip_id: TRIP00000702, event_type: Delivery, facility_id: FAC00013, scheduled_datetime: 2022-01-12 12:17:11.717928, actual_datetime: 2022-01-12 11:47:42.575198, detention_minutes: 119, on_time_flag: True, location_city: Seattle, location_state: WA
event_id: EVT00001405, load_id: LOAD00000703, trip_id: TRIP00000703, event_type: Pickup, facility_id: FAC00035, scheduled_datetime: 2022-01-10 13:00:00.000000, actual_datetime: 2022-01-10 13:43:17.796186, detention_minutes: 86, on_time_flag: True, location_city: Charlotte, location_state: NC
event_id: EVT00001406, load_id: LOAD00000703, trip_id: TRIP00000703, event_type: Delivery, facility_id: FAC00022, scheduled_datetime: 2022-01-11 01:49:17.796186, actual_datetime: 2022-01-10 23:49:03.085512, detention_minutes: 8, on_time_flag: False, location_city: Memphis, location_state: TN
event_id: EVT00001407, load_id: LOAD00000704, trip_id: TRIP00000704, event_type: Pickup, facility_id: FAC00028, scheduled_datetime: 2022-01-10 10:00:00.000000, actual_datetime: 2022-01-10 10:13:29.522167, detention_minutes: 121, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00001408, load_id: LOAD00000704, trip_id: TRIP00000704, event_type: Delivery, facility_id: FAC00004, scheduled_datetime: 2022-01-11 00:07:29.522167, actual_datetime: 2022-01-11 03:42:43.046162, detention_minutes: 42, on_time_flag: False, location_city: Kansas City, location_state: MO
event_id: EVT00001409, load_id: LOAD00000705, trip_id: TRIP00000705, event_type: Pickup, facility_id: FAC00032, scheduled_datetime: 2022-01-10 09:00:00.000000, actual_datetime: 2022-01-10 08:41:17.931665, detention_minutes: 110, on_time_flag: True, location_city: Portland, location_state: OR
event_id: EVT00001410, load_id: LOAD00000705, trip_id: TRIP00000705, event_type: Delivery, facility_id: FAC00007, scheduled_datetime: 2022-01-10 12:17:17.931665, actual_datetime: 2022-01-10 18:10:34.170680, detention_minutes: 35, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00001411, load_id: LOAD00000706, trip_id: TRIP00000706, event_type: Pickup, facility_id: FAC00003, scheduled_datetime: 2022-01-10 15:00:00.000000, actual_datetime: 2022-01-10 16:44:22.994848, detention_minutes: 10, on_time_flag: True, location_city: Atlanta, location_state: GA
event_id: EVT00001412, load_id: LOAD00000706, trip_id: TRIP00000706, event_type: Delivery, facility_id: FAC00019, scheduled_datetime: 2022-01-11 07:08:22.994848, actual_datetime: 2022-01-11 10:43:32.522687, detention_minutes: 200, on_time_flag: False, location_city: Miami, location_state: FL
event_id: EVT00001413, load_id: LOAD00000707, trip_id: TRIP00000707, event_type: Pickup, facility_id: FAC00012, scheduled_datetime: 2022-01-10 12:00:00.000000, actual_datetime: 2022-01-10 12:53:19.447899, detention_minutes: 40, on_time_flag: True, location_city: Chicago, location_state: IL
event_id: EVT00001414, load_id: LOAD00000707, trip_id: TRIP00000707, event_type: Delivery, facility_id: FAC00030, scheduled_datetime: 2022-01-12 04:17:19.447899, actual_datetime: 2022-01-12 01:42:28.010947, detention_minutes: 0, on_time_flag: False, location_city: Los Angeles, location_state: CA
event_id: EVT00001415, load_id: LOAD00000708, trip_id: TRIP00000708, event_type: Pickup, facility_id: FAC00007, scheduled_datetime: 2022-01-10 06:00:00.000000, actual_datetime: 2022-01-10 08:16:19.209011, detention_minutes: 100, on_time_flag: False, location_city: Columbus, location_state: OH
