fuel_purchase_id: FUEL00000001, trip_id: TRIP00051284, truck_id: TRK00045, driver_id: DRV00102, purchase_date: 2023-10-22 05:00:00, location_city: Columbus, location_state: MN, gallons: 131.6, price_per_gallon: 3.399, total_cost: 447.31, fuel_card_number: FC567161
fuel_purchase_id: FUEL00001452, trip_id: TRIP00011342, truck_id: TRK00011, driver_id: DRV00145, purchase_date: 2022-05-26 12:00:00, location_city: Portland, location_state: CO, gallons: 94.9, price_per_gallon: 4.333, total_cost: 411.2, fuel_card_number: FC115173
fuel_purchase_id: FUEL00001453, trip_id: TRIP00075409, truck_id: TRK00048, driver_id: DRV00056, purchase_date: 2024-08-27 09:00:00, location_city: Chicago, location_state: OK, gallons: 146.6, price_per_gallon: 3.299, total_cost: 483.63, fuel_card_number: FC481905
fuel_purchase_id: FUEL00001454, trip_id: TRIP00003361, truck_id: TRK00026, driver_id: DRV00113, purchase_date: 2022-02-12 20:00:00, location_city: Houston, location_state: IL, gallons: 183.7, price_per_gallon: 4.149, total_cost: 762.17, fuel_card_number: FC676315
fuel_purchase_id: FUEL00001455, trip_id: TRIP00073286, truck_id: TRK00024, driver_id: DRV00128, purchase_date: 2024-07-31 11:00:00, location_city: Columbus, location_state: UT, gallons: 89.0, price_per_gallon: 3.623, total_cost: 322.45, fuel_card_number: FC812929
fuel_purchase_id: FUEL00001456, trip_id: TRIP00023175, truck_id: TRK00095, driver_id: DRV00103, purchase_date: 2022-10-25 08:00:00, location_city: Chicago, location_state: NV, gallons: 143.5, price_per_gallon: 3.906, total_cost: 560.51, fuel_card_number: FC106028
fuel_purchase_id: FUEL00001457, trip_id: TRIP00057606, truck_id: TRK00063, driver_id: DRV00078, purchase_date: 2024-01-13 06:00:00, location_city: Milwaukee, location_state: OK, gallons: 144.3, price_per_gallon: 3.578, total_cost: 516.31, fuel_card_number: FC904701
fuel_purchase_id: FUEL00001458, trip_id: TRIP00058028, truck_id: TRK00011, driver_id: DRV00123, purchase_date: 2024-01-17 05:00:00, location_city: Houston, location_state: NC, gallons: 138.5, price_per_gallon: 4.025, total_cost: 557.46, fuel_card_number: FC120997
fuel_purchase_id: FUEL00001459, trip_id: TRIP00035840, truck_id: TRK00072, driver_id: DRV00018, purchase_date: 2023-04-05 18:00:00, location_city: Portland, location_state: PA, gallons: 185.6, price_per_gallon: 3.495, total_cost: 648.67, fuel_card_number: FC634067
fuel_purchase_id: FUEL00001460, trip_id: TRIP00000904, truck_id: TRK00078, driver_id: DRV00133, purchase_date: 2022-01-13 00:00:00, location_city: Milwaukee, location_state: NC, gallons: 71.6, price_per_gallon: 4.344, total_cost: 311.03, fuel_card_number: FC731878
fuel_purchase_id: FUEL00001461, trip_id: TRIP00064641, truck_id: TRK00044, driver_id: nan, purchase_date: 2024-04-13 17:00:00, location_city: New York, location_state: IL, gallons: 67.0, price_per_gallon: 3.157, total_cost: 211.52, fuel_card_number: FC211797
fuel_purchase_id: FUEL00001462, trip_id: TRIP00066774, truck_id: TRK00120, driver_id: DRV00054, purchase_date: 2024-05-09 17:00:00, location_city: Indianapolis, location_state: NY, gallons: 157.1, price_per_gallon: 3.87, total_cost: 607.98, fuel_card_number: FC958437
fuel_purchase_id: FUEL00001463, trip_id: TRIP00047319, truck_id: TRK00052, driver_id: DRV00041, purchase_date: 2023-09-02 12:00:00, location_city: Salt Lake City, location_state: FL, gallons: 162.0, price_per_gallon: 3.634, total_cost: 588.71, fuel_card_number: FC911094
fuel_purchase_id: FUEL00001464, trip_id: TRIP00033466, truck_id: TRK00014, driver_id: DRV00125, purchase_date: 2023-03-05 17:00:00, location_city: Nashville, location_state: TX, gallons: 178.3, price_per_gallon: 3.48, total_cost: 620.48, fuel_card_number: FC266032
fuel_purchase_id: FUEL00001465, trip_id: TRIP00006013, truck_id: TRK00029, driver_id: DRV00119, purchase_date: 2022-03-19 22:00:00, location_city: Detroit, location_state: TX, gallons: 65.9, price_per_gallon: 3.648, total_cost: 240.4, fuel_card_number: FC869143
fuel_purchase_id: FUEL00001466, trip_id: TRIP00057246, truck_id: TRK00023, driver_id: DRV00104, purchase_date: 2024-01-07 16:00:00, location_city: Las Vegas, location_state: TN, gallons: 79.9, price_per_gallon: 3.167, total_cost: 253.04, fuel_card_number: FC348448
fuel_purchase_id: FUEL00001467, trip_id: TRIP00034775, truck_id: TRK00063, driver_id: DRV00147, purchase_date: 2023-03-23 18:00:00, location_city: Memphis, location_state: WI, gallons: 59.8, price_per_gallon: 4.278, total_cost: 255.82, fuel_card_number: FC725353
fuel_purchase_id: FUEL00001468, trip_id: TRIP00022516, truck_id: TRK00004, driver_id: DRV00045, purchase_date: 2022-10-17 15:00:00, location_city: Milwaukee, location_state: MN, gallons: 87.3, price_per_gallon: 4.918, total_cost: 429.34, fuel_card_number: FC503475
fuel_purchase_id: FUEL00001469, trip_id: TRIP00019853, truck_id: TRK00023, driver_id: DRV00029, purchase_date: 2022-09-10 22:00:00, location_city: Portland, location_state: GA, gallons: 112.3, price_per_gallon: 4.718, total_cost: 529.83, fuel_card_number: FC836205
fuel_purchase_id: FUEL00001470, trip_id: TRIP00038445, truck_id: TRK00076, driver_id: DRV00025, purchase_date: 2023-05-10 07:00:00, location_city: Denver, location_state: UT, gallons: 104.0, price_per_gallon: 4.167, total_cost: 433.37, fuel_card_number: FC861018
fuel_purchase_id: FUEL00001471, trip_id: TRIP00020519, truck_id: TRK00091, driver_id: DRV00127, purchase_date: 2022-09-19 07:00:00, location_city: Houston, location_state: OR, gallons: 60.0, price_per_gallon: 4.817, total_cost: 289.02, fuel_card_number: FC420917
fuel_purchase_id: FUEL00001472, trip_id: TRIP00044435, truck_id: TRK00113, driver_id: DRV00089, purchase_date: 2023-07-24 10:00:00, location_city: Atlanta, location_state: TN, gallons: 170.1, price_per_gallon: 3.474, total_cost: 590.93, fuel_card_number: FC133639
fuel_purchase_id: FUEL00001473, trip_id: TRIP00073583, truck_id: TRK00082, driver_id: DRV00092, purchase_date: 2024-08-04 10:00:00, location_city: Philadelphia, location_state: OH, gallons: 85.1, price_per_gallon: 3.68, total_cost: 313.17, fuel_card_number: FC140236
fuel_purchase_id: FUEL00001474, trip_id: TRIP00055084, truck_id: TRK00013, driver_id: DRV00056, purchase_date: 2023-12-09 13:00:00, location_city: Portland, location_state: CA, gallons: 83.8, price_per_gallon: 3.719, total_cost: 311.65, fuel_card_number: FC273263
fuel_purchase_id: FUEL00001475, trip_id: TRIP00031436, truck_id: TRK00083, driver_id: DRV00103, purchase_date: 2023-02-08 17:00:00, location_city: Philadelphia, location_state: MO, gallons: 101.9, price_per_gallon: 4.055, total_cost: 413.2, fuel_card_number: FC249553
fuel_purchase_id: FUEL00001476, trip_id: TRIP00039060, truck_id: TRK00033, driver_id: DRV00147, purchase_date: 2023-05-18 17:00:00, location_city: Chicago, location_state: PA, gallons: 121.7, price_per_gallon: 3.897, total_cost: 474.26, fuel_card_number: FC398785
fuel_purchase_id: FUEL00001477, trip_id: TRIP00022874, truck_id: TRK00099, driver_id: DRV00147, purchase_date: 2022-10-19 00:00:00, location_city: Detroit, location_state: OK, gallons: 81.0, price_per_gallon: 3.949, total_cost: 319.87, fuel_card_number: FC473976
fuel_purchase_id: FUEL00001478, trip_id: TRIP00070835, truck_id: TRK00114, driver_id: DRV00022, purchase_date: 2024-06-29 10:00:00, location_city: Denver, location_state: IN, gallons: 109.3, price_per_gallon: 3.265, total_cost: 356.86, fuel_card_number: FC682461
fuel_purchase_id: FUEL00001479, trip_id: TRIP00024638, truck_id: TRK00060, driver_id: DRV00032, purchase_date: 2022-11-11 17:00:00, location_city: Seattle, location_state: NV, gallons: 89.7, price_per_gallon: 4.987, total_cost: 447.33, fuel_card_number: FC720380
fuel_purchase_id: FUEL00001480, trip_id: TRIP00066220, truck_id: TRK00086, driver_id: DRV00047, purchase_date: 2024-05-02 02:00:00, location_city: Indianapolis, location_state: WI, gallons: 59.8, price_per_gallon: 3.56, total_cost: 212.89, fuel_card_number: FC695144
fuel_purchase_id: FUEL00001481, trip_id: TRIP00023780, truck_id: TRK00103, driver_id: DRV00146, purchase_date: 2022-10-31 22:00:00, location_city: Houston, location_state: FL, gallons: 192.5, price_per_gallon: 3.89, total_cost: 748.83, fuel_card_number: FC878090
fuel_purchase_id: FUEL00001482, trip_id: TRIP00053178, truck_id: TRK00084, driver_id: DRV00070, purchase_date: 2023-11-16 01:00:00, location_city: Memphis, location_state: TN, gallons: 104.5, price_per_gallon: 4.438, total_cost: 463.77, fuel_card_number: FC324423
fuel_purchase_id: FUEL00001483, trip_id: TRIP00043411, truck_id: TRK00051, driver_id: DRV00148, purchase_date: 2023-07-11 07:00:00, location_city: Columbus, location_state: MN, gallons: 106.7, price_per_gallon: 3.966, total_cost: 423.17, fuel_card_number: FC693173
fuel_purchase_id: FUEL00001484, trip_id: TRIP00046006, truck_id: TRK00054, driver_id: DRV00104, purchase_date: 2023-08-14 12:00:00, location_city: Nashville, location_state: NE, gallons: 127.8, price_per_gallon: 3.913, total_cost: 500.08, fuel_card_number: FC628623
fuel_purchase_id: FUEL00001485, trip_id: TRIP00051976, truck_id: nan, driver_id: DRV00088, purchase_date: 2023-11-01 21:00:00, location_city: Los Angeles, location_state: FL, gallons: 105.6, price_per_gallon: 3.502, total_cost: 369.81, fuel_card_number: FC529302
fuel_purchase_id: FUEL00001486, trip_id: TRIP00002862, truck_id: TRK00006, driver_id: DRV00051, purchase_date: 2022-02-07 14:00:00, location_city: Portland, location_state: MI, gallons: 128.5, price_per_gallon: 3.999, total_cost: 513.87, fuel_card_number: FC733817
fuel_purchase_id: FUEL00001487, trip_id: TRIP00011167, truck_id: TRK00050, driver_id: DRV00069, purchase_date: 2022-05-25 04:00:00, location_city: Los Angeles, location_state: UT, gallons: 132.0, price_per_gallon: 3.405, total_cost: 449.46, fuel_card_number: FC773223
fuel_purchase_id: FUEL00001488, trip_id: TRIP00026835, truck_id: TRK00035, driver_id: DRV00095, purchase_date: 2022-12-09 12:00:00, location_city: Miami, location_state: IN, gallons: 95.0, price_per_gallon: 4.674, total_cost: 444.03, fuel_card_number: FC215332
fuel_purchase_id: FUEL00001489, trip_id: TRIP00063098, truck_id: TRK00041, driver_id: DRV00036, purchase_date: 2024-03-24 10:00:00, location_city: New York, location_state: CA, gallons: 144.0, price_per_gallon: 3.654, total_cost: 526.18, fuel_card_number: FC471343
fuel_purchase_id: FUEL00001490, trip_id: TRIP00066874, truck_id: TRK00097, driver_id: DRV00023, purchase_date: 2024-05-10 08:00:00, location_city: Houston, location_state: TN, gallons: 152.1, price_per_gallon: 3.74, total_cost: 568.85, fuel_card_number: FC625698
fuel_purchase_id: FUEL00001491, trip_id: TRIP00004698, truck_id: TRK00069, driver_id: DRV00083, purchase_date: 2022-03-02 09:00:00, location_city: Detroit, location_state: AZ, gallons: 124.6, price_per_gallon: 3.444, total_cost: 429.12, fuel_card_number: FC892476
fuel_purchase_id: FUEL00001492, trip_id: TRIP00053716, truck_id: TRK00019, driver_id: DRV00130, purchase_date: 2023-11-21 11:00:00, location_city: Los Angeles, location_state: FL, gallons: 72.0, price_per_gallon: 4.412, total_cost: 317.66, fuel_card_number: FC922109
fuel_purchase_id: FUEL00001493, trip_id: TRIP00065805, truck_id: TRK00062, driver_id: DRV00074, purchase_date: 2024-04-25 06:00:00, location_city: Houston, location_state: WI, gallons: 81.0, price_per_gallon: 3.95, total_cost: 319.95, fuel_card_number: FC507291
fuel_purchase_id: FUEL00001494, trip_id: TRIP00054454, truck_id: TRK00052, driver_id: DRV00069, purchase_date: 2023-12-01 00:00:00, location_city: Nashville, location_state: IN, gallons: 142.5, price_per_gallon: 4.19, total_cost: 597.08, fuel_card_number: FC423380
fuel_purchase_id: FUEL00001495, trip_id: TRIP00057976, truck_id: TRK00039, driver_id: DRV00075, purchase_date: 2024-01-17 13:00:00, location_city: New York, location_state: MO, gallons: 153.0, price_per_gallon: 3.356, total_cost: 513.47, fuel_card_number: FC158546
fuel_purchase_id: FUEL00001496, trip_id: TRIP00080587, truck_id: TRK00045, driver_id: DRV00071, purchase_date: 2024-10-31 19:00:00, location_city: Portland, location_state: AZ, gallons: 51.7, price_per_gallon: 3.309, total_cost: 171.08, fuel_card_number: FC941079
fuel_purchase_id: FUEL00001497, trip_id: TRIP00069519, truck_id: TRK00057, driver_id: DRV00049, purchase_date: 2024-06-13 15:00:00, location_city: Las Vegas, location_state: OH, gallons: 89.1, price_per_gallon: 3.86, total_cost: 343.93, fuel_card_number: FC599327
fuel_purchase_id: FUEL00001498, trip_id: TRIP00054202, truck_id: TRK00012, driver_id: DRV00024, purchase_date: 2023-11-30 17:00:00, location_city: Milwaukee, location_state: GA, gallons: 100.1, price_per_gallon: 3.463, total_cost: 346.65, fuel_card_number: FC710305
fuel_purchase_id: FUEL00001499, trip_id: TRIP00075490, truck_id: TRK00049, driver_id: DRV00134, purchase_date: 2024-08-27 00:00:00, location_city: Philadelphia, location_state: TX, gallons: 140.7, price_per_gallon: 3.768, total_cost: 530.16, fuel_card_number: FC175365
fuel_purchase_id: FUEL00001500, trip_id: TRIP00076854, truck_id: TRK00096, driver_id: DRV00119, purchase_date: 2024-09-14 00:00:00, location_city: Dallas, location_state: NV, gallons: 98.7, price_per_gallon: 4.037, total_cost: 398.45, fuel_card_number: FC440905
fuel_purchase_id: FUEL00001501, trip_id: TRIP00001906, truck_id: TRK00070, driver_id: DRV00043, purchase_date: 2022-01-26 00:00:00, location_city: Philadelphia, location_state: MI, gallons: 199.3, price_per_gallon: 3.509, total_cost: 699.34, fuel_card_number: FC301669
fuel_purchase_id: FUEL00001502, trip_id: TRIP00069372, truck_id: TRK00002, driver_id: DRV00146, purchase_date: 2024-06-11 19:00:00, location_city: Las Vegas, location_state: TN, gallons: 170.4, price_per_gallon: 3.162, total_cost: 538.8, fuel_card_number: FC496966
fuel_purchase_id: FUEL00001503, trip_id: TRIP00072085, truck_id: TRK00105, driver_id: DRV00059, purchase_date: 2024-07-15 15:00:00, location_city: Nashville, location_state: CA, gallons: 132.8, price_per_gallon: 3.286, total_cost: 436.38, fuel_card_number: FC748872
fuel_purchase_id: FUEL00001504, trip_id: TRIP00026263, truck_id: TRK00007, driver_id: DRV00092, purchase_date: 2022-12-03 18:00:00, location_city: Phoenix, location_state: NC, gallons: 126.4, price_per_gallon: 3.775, total_cost: 477.16, fuel_card_number: FC495274
fuel_purchase_id: FUEL00001505, trip_id: TRIP00072652, truck_id: TRK00039, driver_id: DRV00050, purchase_date: 2024-07-21 12:00:00, location_city: Memphis, location_state: NE, gallons: 151.8, price_per_gallon: 3.575, total_cost: 542.69, fuel_card_number: FC589082
fuel_purchase_id: FUEL00001506, trip_id: TRIP00065124, truck_id: TRK00045, driver_id: DRV00013, purchase_date: 2024-04-17 20:00:00, location_city: Memphis, location_state: MI, gallons: 136.5, price_per_gallon: 3.619, total_cost: 493.99, fuel_card_number: FC189691
fuel_purchase_id: FUEL00001507, trip_id: TRIP00040019, truck_id: TRK00064, driver_id: DRV00022, purchase_date: 2023-05-29 06:00:00, location_city: Minneapolis, location_state: FL, gallons: 85.1, price_per_gallon: 3.768, total_cost: 320.66, fuel_card_number: FC236677
fuel_purchase_id: FUEL00001508, trip_id: TRIP00085023, truck_id: TRK00010, driver_id: DRV00059, purchase_date: 2024-12-29 23:00:00, location_city: Los Angeles, location_state: NY, gallons: 118.2, price_per_gallon: 3.7, total_cost: 437.34, fuel_card_number: FC852105
fuel_purchase_id: FUEL00001509, trip_id: TRIP00080964, truck_id: TRK00030, driver_id: DRV00109, purchase_date: 2024-11-05 09:00:00, location_city: Miami, location_state: AZ, gallons: 159.2, price_per_gallon: 4.032, total_cost: 641.89, fuel_card_number: FC306727
fuel_purchase_id: FUEL00001510, trip_id: TRIP00010927, truck_id: TRK00030, driver_id: DRV00051, purchase_date: 2022-05-21 06:00:00, location_city: Seattle, location_state: FL, gallons: 145.9, price_per_gallon: 4.936, total_cost: 720.16, fuel_card_number: FC123188
fuel_purchase_id: FUEL00001511, trip_id: TRIP00043993, truck_id: TRK00012, driver_id: DRV00026, purchase_date: 2023-07-20 17:00:00, location_city: Memphis, location_state: CO, gallons: 134.5, price_per_gallon: 3.815, total_cost: 513.12, fuel_card_number: FC341713
fuel_purchase_id: FUEL00001512, trip_id: TRIP00042892, truck_id: TRK00076, driver_id: DRV00047, purchase_date: 2023-07-06 10:00:00, location_city: Columbus, location_state: MN, gallons: 110.0, price_per_gallon: 4.062, total_cost: 446.82, fuel_card_number: FC359595
fuel_purchase_id: FUEL00001513, trip_id: TRIP00066249, truck_id: TRK00033, driver_id: DRV00129, purchase_date: 2024-05-02 09:00:00, location_city: Indianapolis, location_state: NV, gallons: 152.0, price_per_gallon: 3.564, total_cost: 541.73, fuel_card_number: FC969028
fuel_purchase_id: FUEL00001514, trip_id: TRIP00074552, truck_id: TRK00065, driver_id: DRV00044, purchase_date: 2024-08-17 02:00:00, location_city: Columbus, location_state: NC, gallons: 186.6, price_per_gallon: 3.459, total_cost: 645.45, fuel_card_number: FC362295
fuel_purchase_id: FUEL00001515, trip_id: TRIP00028970, truck_id: TRK00054, driver_id: DRV00045, purchase_date: 2023-01-06 21:00:00, location_city: Detroit, location_state: CO, gallons: 90.1, price_per_gallon: 3.848, total_cost: 346.7, fuel_card_number: FC952829
fuel_purchase_id: FUEL00001516, trip_id: TRIP00083217, truck_id: TRK00015, driver_id: DRV00128, purchase_date: 2024-12-02 08:00:00, location_city: Atlanta, location_state: MN, gallons: 93.4, price_per_gallon: 3.353, total_cost: 313.17, fuel_card_number: FC124498
fuel_purchase_id: FUEL00001517, trip_id: TRIP00040740, truck_id: TRK00057, driver_id: DRV00118, purchase_date: 2023-06-07 15:00:00, location_city: Columbus, location_state: NC, gallons: 84.3, price_per_gallon: 3.39, total_cost: 285.78, fuel_card_number: FC190262
fuel_purchase_id: FUEL00001518, trip_id: TRIP00010478, truck_id: TRK00019, driver_id: DRV00010, purchase_date: 2022-05-15 12:00:00, location_city: Omaha, location_state: GA, gallons: 126.6, price_per_gallon: 4.854, total_cost: 614.52, fuel_card_number: FC609717
