load_id: LOAD00000001, customer_id: CUST00183, route_id: RTE00019, load_date: 2022-01-01, load_type: Dry Van, weight_lbs: 19178, pieces: 13, revenue: 3045.23, fuel_surcharge: 406.72, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00001926, customer_id: CUST00125, route_id: RTE00043, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 18101, pieces: 20, revenue: 2507.29, fuel_surcharge: 249.44, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001927, customer_id: CUST00020, route_id: RTE00037, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 39038, pieces: 25, revenue: 3886.77, fuel_surcharge: 537.81, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001928, customer_id: CUST00182, route_id: RTE00030, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 13113, pieces: 11, revenue: 5894.39, fuel_surcharge: 708.51, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001929, customer_id: CUST00138, route_id: RTE00018, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 32599, pieces: 11, revenue: 1532.01, fuel_surcharge: 187.6, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00001930, customer_id: CUST00184, route_id: RTE00015, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 10276, pieces: 19, revenue: 232.07, fuel_surcharge: 13.8, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001931, customer_id: CUST00113, route_id: RTE00006, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 15441, pieces: 12, revenue: 1652.15, fuel_surcharge: 189.0, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001932, customer_id: CUST00135, route_id: RTE00019, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 22660, pieces: 23, revenue: 2940.67, fuel_surcharge: 406.72, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00001933, customer_id: CUST00059, route_id: RTE00055, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 31140, pieces: 13, revenue: 3477.49, fuel_surcharge: 357.25, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001934, customer_id: CUST00048, route_id: RTE00017, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 11535, pieces: 14, revenue: 2142.61, fuel_surcharge: 384.2, accessorial_charges: 75, load_status: Completed, booking_type: Spot
load_id: LOAD00001935, customer_id: CUST00006, route_id: RTE00024, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 21436, pieces: 1, revenue: 2565.61, fuel_surcharge: 376.0, accessorial_charges: 50, load_status: Completed, booking_type: Spot
load_id: LOAD00001936, customer_id: CUST00140, route_id: RTE00049, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 38348, pieces: 25, revenue: 1955.96, fuel_surcharge: 144.0, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00001937, customer_id: CUST00139, route_id: RTE00036, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 14878, pieces: 10, revenue: 657.95, fuel_surcharge: 86.46, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00001938, customer_id: CUST00099, route_id: RTE00025, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 43823, pieces: 23, revenue: 4772.83, fuel_surcharge: 565.38, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00001939, customer_id: CUST00096, route_id: RTE00016, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 40904, pieces: 18, revenue: 6525.32, fuel_surcharge: 463.93, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00001940, customer_id: CUST00053, route_id: RTE00021, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 27567, pieces: 19, revenue: 5592.68, fuel_surcharge: 590.24, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001941, customer_id: CUST00195, route_id: RTE00007, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 28036, pieces: 12, revenue: 4583.25, fuel_surcharge: 504.32, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001942, customer_id: CUST00186, route_id: RTE00007, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 11035, pieces: 26, revenue: 4012.22, fuel_surcharge: 504.32, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001943, customer_id: CUST00144, route_id: RTE00005, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 10377, pieces: 24, revenue: 4486.95, fuel_surcharge: 454.74, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001944, customer_id: CUST00039, route_id: RTE00005, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 38590, pieces: 26, revenue: 4163.08, fuel_surcharge: 454.74, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001945, customer_id: CUST00056, route_id: RTE00006, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 11893, pieces: 1, revenue: 1479.7, fuel_surcharge: 189.0, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001946, customer_id: CUST00137, route_id: RTE00017, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 12461, pieces: 13, revenue: 2182.85, fuel_surcharge: 384.2, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001947, customer_id: CUST00116, route_id: RTE00030, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 28735, pieces: 18, revenue: 5232.93, fuel_surcharge: 708.51, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001948, customer_id: CUST00184, route_id: RTE00036, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 20675, pieces: 6, revenue: 620.98, fuel_surcharge: 86.46, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001949, customer_id: CUST00153, route_id: RTE00041, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 25688, pieces: 19, revenue: 3788.54, fuel_surcharge: 255.36, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001950, customer_id: CUST00200, route_id: RTE00054, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 16343, pieces: 12, revenue: 3060.12, fuel_surcharge: 295.83, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001951, customer_id: CUST00067, route_id: RTE00034, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 15314, pieces: 15, revenue: 5627.02, fuel_surcharge: 792.88, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00001952, customer_id: CUST00052, route_id: RTE00020, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 13043, pieces: 6, revenue: 3878.66, fuel_surcharge: 738.48, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001953, customer_id: CUST00163, route_id: RTE00007, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 29988, pieces: 8, revenue: 4570.57, fuel_surcharge: 504.32, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001954, customer_id: CUST00005, route_id: RTE00023, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 12163, pieces: 27, revenue: 3212.17, fuel_surcharge: 216.92, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001955, customer_id: CUST00039, route_id: RTE00015, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 39343, pieces: 9, revenue: 225.75, fuel_surcharge: 13.8, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001956, customer_id: CUST00154, route_id: RTE00002, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 17111, pieces: 11, revenue: 1424.46, fuel_surcharge: 153.34, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001957, customer_id: CUST00197, route_id: RTE00050, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 41473, pieces: 14, revenue: 1468.61, fuel_surcharge: 170.88, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00001958, customer_id: CUST00189, route_id: RTE00045, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 26594, pieces: 19, revenue: 1565.39, fuel_surcharge: 137.31, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001959, customer_id: CUST00137, route_id: RTE00047, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 40735, pieces: 5, revenue: 887.61, fuel_surcharge: 76.16, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001960, customer_id: CUST00112, route_id: RTE00056, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 30506, pieces: 21, revenue: 4785.61, fuel_surcharge: 309.24, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001961, customer_id: CUST00096, route_id: RTE00029, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 18616, pieces: 23, revenue: 7348.67, fuel_surcharge: 891.82, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00001962, customer_id: CUST00150, route_id: RTE00053, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 32713, pieces: 25, revenue: 1888.51, fuel_surcharge: 209.79, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00001963, customer_id: CUST00055, route_id: RTE00007, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 10056, pieces: 23, revenue: 4545.95, fuel_surcharge: 504.32, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00001964, customer_id: CUST00151, route_id: RTE00033, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 40568, pieces: 8, revenue: 412.53, fuel_surcharge: 40.08, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001965, customer_id: CUST00190, route_id: RTE00057, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 41867, pieces: 19, revenue: 2586.4, fuel_surcharge: 276.3, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001966, customer_id: CUST00023, route_id: RTE00035, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 20121, pieces: 1, revenue: 2101.5, fuel_surcharge: 344.12, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001967, customer_id: CUST00148, route_id: RTE00012, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 36005, pieces: 14, revenue: 6569.4, fuel_surcharge: 453.91, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00001968, customer_id: CUST00086, route_id: RTE00050, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 37168, pieces: 6, revenue: 1354.84, fuel_surcharge: 170.88, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001969, customer_id: CUST00125, route_id: RTE00024, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 24033, pieces: 24, revenue: 3162.31, fuel_surcharge: 376.0, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001970, customer_id: CUST00046, route_id: RTE00022, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 18073, pieces: 18, revenue: 1063.79, fuel_surcharge: 161.53, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001971, customer_id: CUST00071, route_id: RTE00008, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 44554, pieces: 23, revenue: 1697.9, fuel_surcharge: 114.3, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001972, customer_id: CUST00134, route_id: RTE00024, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 34782, pieces: 5, revenue: 2568.92, fuel_surcharge: 376.0, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001973, customer_id: CUST00001, route_id: RTE00021, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 35532, pieces: 19, revenue: 5867.5, fuel_surcharge: 590.24, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001974, customer_id: CUST00043, route_id: RTE00001, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 35802, pieces: 13, revenue: 1285.16, fuel_surcharge: 128.63, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001975, customer_id: CUST00135, route_id: RTE00058, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 14162, pieces: 25, revenue: 1299.09, fuel_surcharge: 98.61, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001976, customer_id: CUST00195, route_id: RTE00018, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 30388, pieces: 5, revenue: 1564.57, fuel_surcharge: 187.6, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00001977, customer_id: CUST00187, route_id: RTE00043, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 16092, pieces: 26, revenue: 2720.04, fuel_surcharge: 249.44, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001978, customer_id: CUST00013, route_id: RTE00003, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 31010, pieces: 28, revenue: 5780.26, fuel_surcharge: 580.87, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00001979, customer_id: CUST00137, route_id: RTE00041, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 19564, pieces: 17, revenue: 3505.41, fuel_surcharge: 255.36, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001980, customer_id: CUST00049, route_id: RTE00042, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 17173, pieces: 27, revenue: 6022.5, fuel_surcharge: 472.14, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001981, customer_id: CUST00107, route_id: RTE00024, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 42131, pieces: 11, revenue: 3217.1, fuel_surcharge: 376.0, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001982, customer_id: CUST00044, route_id: RTE00039, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 24284, pieces: 2, revenue: 1956.33, fuel_surcharge: 344.52, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001983, customer_id: CUST00064, route_id: RTE00047, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 22884, pieces: 26, revenue: 975.46, fuel_surcharge: 76.16, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001984, customer_id: CUST00123, route_id: RTE00043, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 31310, pieces: 1, revenue: 2404.92, fuel_surcharge: 249.44, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00001985, customer_id: CUST00132, route_id: RTE00025, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 29575, pieces: 22, revenue: 5634.35, fuel_surcharge: 565.38, accessorial_charges: 75, load_status: Completed, booking_type: Contract
load_id: LOAD00001986, customer_id: CUST00061, route_id: RTE00001, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 31124, pieces: 13, revenue: 1130.77, fuel_surcharge: 128.63, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00001987, customer_id: CUST00141, route_id: RTE00016, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 20980, pieces: 11, revenue: 7356.73, fuel_surcharge: 463.93, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001988, customer_id: CUST00070, route_id: RTE00025, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 33731, pieces: 25, revenue: 4761.87, fuel_surcharge: 565.38, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001989, customer_id: CUST00148, route_id: RTE00025, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 14504, pieces: 9, revenue: 5864.74, fuel_surcharge: 565.38, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001990, customer_id: CUST00059, route_id: RTE00044, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 21792, pieces: 27, revenue: 8072.28, fuel_surcharge: 814.37, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001991, customer_id: CUST00195, route_id: RTE00017, load_date: 2022-01-26, load_type: Refrigerated, weight_lbs: 27662, pieces: 10, revenue: 2091.83, fuel_surcharge: 384.2, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001992, customer_id: CUST00181, route_id: RTE00021, load_date: 2022-01-26, load_type: Refrigerated, weight_lbs: 37654, pieces: 3, revenue: 4461.32, fuel_surcharge: 590.24, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
