trip_id: TRIP00000001, load_id: LOAD00000001, driver_id: DRV00117, truck_id: TRK00035, trailer_id: TRL00167, dispatch_date: 2022-01-01, actual_distance_miles: 1314, actual_duration_hours: 26.2, fuel_gallons_used: 183.8, average_mpg: 7.15, idle_time_hours: 3.5, trip_status: Completed
trip_id: TRIP00001847, load_id: LOAD00001847, driver_id: DRV00128, truck_id: TRK00059, trailer_id: TRL00171, dispatch_date: 2022-01-24, actual_distance_miles: 1170, actual_duration_hours: 21.8, fuel_gallons_used: 163.4, average_mpg: 7.16, idle_time_hours: 11.7, trip_status: Completed
trip_id: TRIP00001848, load_id: LOAD00001848, driver_id: DRV00056, truck_id: TRK00057, trailer_id: TRL00137, dispatch_date: 2022-01-24, actual_distance_miles: 1204, actual_duration_hours: 19.9, fuel_gallons_used: 200.7, average_mpg: 6.0, idle_time_hours: 9.2, trip_status: Completed
trip_id: TRIP00001849, load_id: LOAD00001849, driver_id: DRV00078, truck_id: TRK00055, trailer_id: TRL00051, dispatch_date: 2022-01-24, actual_distance_miles: 1122, actual_duration_hours: 20.5, fuel_gallons_used: 162.8, average_mpg: 6.89, idle_time_hours: 5.6, trip_status: Completed
trip_id: TRIP00001850, load_id: LOAD00001850, driver_id: DRV00117, truck_id: TRK00049, trailer_id: TRL00157, dispatch_date: 2022-01-24, actual_distance_miles: 1276, actual_duration_hours: 23.3, fuel_gallons_used: 220.4, average_mpg: 5.79, idle_time_hours: 9.7, trip_status: Completed
trip_id: TRIP00001851, load_id: LOAD00001851, driver_id: DRV00074, truck_id: TRK00043, trailer_id: TRL00138, dispatch_date: 2022-01-24, actual_distance_miles: 665, actual_duration_hours: 11.8, fuel_gallons_used: 109.4, average_mpg: 6.08, idle_time_hours: 3.5, trip_status: Completed
trip_id: TRIP00001852, load_id: LOAD00001852, driver_id: DRV00127, truck_id: TRK00025, trailer_id: TRL00105, dispatch_date: 2022-01-24, actual_distance_miles: 2596, actual_duration_hours: 46.9, fuel_gallons_used: 383.5, average_mpg: 6.77, idle_time_hours: 4.1, trip_status: Completed
trip_id: TRIP00001853, load_id: LOAD00001853, driver_id: DRV00071, truck_id: TRK00007, trailer_id: TRL00117, dispatch_date: 2022-01-24, actual_distance_miles: 2487, actual_duration_hours: 42.3, fuel_gallons_used: 447.3, average_mpg: 5.56, idle_time_hours: 11.2, trip_status: Completed
trip_id: TRIP00001854, load_id: LOAD00001854, driver_id: DRV00126, truck_id: TRK00082, trailer_id: TRL00041, dispatch_date: 2022-01-24, actual_distance_miles: 1586, actual_duration_hours: 28.7, fuel_gallons_used: 219.7, average_mpg: 7.22, idle_time_hours: 9.5, trip_status: Completed
trip_id: TRIP00001855, load_id: LOAD00001855, driver_id: DRV00065, truck_id: TRK00039, trailer_id: TRL00087, dispatch_date: 2022-01-24, actual_distance_miles: 1710, actual_duration_hours: 31.1, fuel_gallons_used: 232.0, average_mpg: 7.37, idle_time_hours: 7.4, trip_status: Completed
trip_id: TRIP00001856, load_id: LOAD00001856, driver_id: DRV00051, truck_id: TRK00009, trailer_id: TRL00004, dispatch_date: 2022-01-24, actual_distance_miles: 2198, actual_duration_hours: 36.7, fuel_gallons_used: 320.9, average_mpg: 6.85, idle_time_hours: 6.4, trip_status: Completed
trip_id: TRIP00001857, load_id: LOAD00001857, driver_id: DRV00083, truck_id: TRK00106, trailer_id: TRL00109, dispatch_date: 2022-01-24, actual_distance_miles: 722, actual_duration_hours: 13.1, fuel_gallons_used: 100.8, average_mpg: 7.16, idle_time_hours: 9.9, trip_status: Completed
trip_id: TRIP00001858, load_id: LOAD00001858, driver_id: DRV00063, truck_id: TRK00054, trailer_id: TRL00119, dispatch_date: 2022-01-24, actual_distance_miles: 1267, actual_duration_hours: 21.6, fuel_gallons_used: 181.0, average_mpg: 7.0, idle_time_hours: 11.5, trip_status: Completed
trip_id: TRIP00001859, load_id: LOAD00001859, driver_id: DRV00039, truck_id: TRK00092, trailer_id: TRL00105, dispatch_date: 2022-01-24, actual_distance_miles: 1285, actual_duration_hours: 22.5, fuel_gallons_used: 219.7, average_mpg: 5.85, idle_time_hours: 11.7, trip_status: Completed
trip_id: TRIP00001860, load_id: LOAD00001860, driver_id: DRV00050, truck_id: TRK00040, trailer_id: TRL00078, dispatch_date: 2022-01-24, actual_distance_miles: 1474, actual_duration_hours: 25.8, fuel_gallons_used: 241.6, average_mpg: 6.1, idle_time_hours: 8.1, trip_status: Completed
trip_id: TRIP00001861, load_id: LOAD00001861, driver_id: DRV00051, truck_id: TRK00006, trailer_id: TRL00162, dispatch_date: 2022-01-24, actual_distance_miles: 2326, actual_duration_hours: 38.1, fuel_gallons_used: 412.4, average_mpg: 5.64, idle_time_hours: 4.4, trip_status: Completed
trip_id: TRIP00001862, load_id: LOAD00001862, driver_id: DRV00109, truck_id: TRK00048, trailer_id: TRL00029, dispatch_date: 2022-01-24, actual_distance_miles: 703, actual_duration_hours: 13.5, fuel_gallons_used: 100.7, average_mpg: 6.98, idle_time_hours: 6.4, trip_status: Completed
trip_id: TRIP00001863, load_id: LOAD00001863, driver_id: DRV00029, truck_id: TRK00116, trailer_id: TRL00044, dispatch_date: 2022-01-24, actual_distance_miles: 675, actual_duration_hours: 11.4, fuel_gallons_used: 104.5, average_mpg: 6.46, idle_time_hours: 3.4, trip_status: Completed
trip_id: TRIP00001864, load_id: LOAD00001864, driver_id: DRV00092, truck_id: TRK00007, trailer_id: TRL00102, dispatch_date: 2022-01-24, actual_distance_miles: 514, actual_duration_hours: 7.9, fuel_gallons_used: 82.9, average_mpg: 6.2, idle_time_hours: 3.9, trip_status: Completed
trip_id: TRIP00001865, load_id: LOAD00001865, driver_id: DRV00080, truck_id: TRK00051, trailer_id: TRL00131, dispatch_date: 2022-01-24, actual_distance_miles: 1642, actual_duration_hours: 32.3, fuel_gallons_used: 295.3, average_mpg: 5.56, idle_time_hours: 9.1, trip_status: Completed
trip_id: TRIP00001866, load_id: LOAD00001866, driver_id: DRV00092, truck_id: TRK00107, trailer_id: TRL00114, dispatch_date: 2022-01-24, actual_distance_miles: 552, actual_duration_hours: 8.8, fuel_gallons_used: 82.9, average_mpg: 6.66, idle_time_hours: 5.3, trip_status: Completed
trip_id: TRIP00001867, load_id: LOAD00001867, driver_id: DRV00030, truck_id: TRK00097, trailer_id: TRL00121, dispatch_date: 2022-01-24, actual_distance_miles: 2471, actual_duration_hours: 38.3, fuel_gallons_used: 423.1, average_mpg: 5.84, idle_time_hours: 7.5, trip_status: Completed
trip_id: TRIP00001868, load_id: LOAD00001868, driver_id: DRV00056, truck_id: TRK00016, trailer_id: TRL00145, dispatch_date: 2022-01-24, actual_distance_miles: 90, actual_duration_hours: 1.5, fuel_gallons_used: 12.8, average_mpg: 7.02, idle_time_hours: 5.6, trip_status: Completed
trip_id: TRIP00001869, load_id: LOAD00001869, driver_id: DRV00056, truck_id: TRK00009, trailer_id: TRL00169, dispatch_date: 2022-01-24, actual_distance_miles: 2787, actual_duration_hours: 44.8, fuel_gallons_used: 419.7, average_mpg: 6.64, idle_time_hours: 4.0, trip_status: Completed
trip_id: TRIP00001870, load_id: LOAD00001870, driver_id: DRV00025, truck_id: TRK00097, trailer_id: TRL00021, dispatch_date: 2022-01-24, actual_distance_miles: 1756, actual_duration_hours: 29.1, fuel_gallons_used: 301.7, average_mpg: 5.82, idle_time_hours: 9.4, trip_status: Completed
trip_id: TRIP00001871, load_id: LOAD00001871, driver_id: DRV00043, truck_id: TRK00079, trailer_id: TRL00122, dispatch_date: 2022-01-24, actual_distance_miles: 2124, actual_duration_hours: 41.4, fuel_gallons_used: 287.4, average_mpg: 7.39, idle_time_hours: 3.2, trip_status: Completed
trip_id: TRIP00001872, load_id: LOAD00001872, driver_id: DRV00001, truck_id: TRK00073, trailer_id: TRL00031, dispatch_date: 2022-01-24, actual_distance_miles: 568, actual_duration_hours: 10.3, fuel_gallons_used: 87.4, average_mpg: 6.5, idle_time_hours: 5.1, trip_status: Completed
trip_id: TRIP00001873, load_id: LOAD00001873, driver_id: DRV00070, truck_id: TRK00025, trailer_id: TRL00122, dispatch_date: 2022-01-24, actual_distance_miles: 95, actual_duration_hours: 1.5, fuel_gallons_used: 15.9, average_mpg: 5.97, idle_time_hours: 9.3, trip_status: Completed
trip_id: TRIP00001874, load_id: LOAD00001874, driver_id: DRV00055, truck_id: TRK00026, trailer_id: TRL00068, dispatch_date: 2022-01-24, actual_distance_miles: 2389, actual_duration_hours: 46.0, fuel_gallons_used: 368.1, average_mpg: 6.49, idle_time_hours: 9.9, trip_status: Completed
trip_id: TRIP00001875, load_id: LOAD00001875, driver_id: DRV00094, truck_id: TRK00099, trailer_id: TRL00130, dispatch_date: 2022-01-24, actual_distance_miles: 1761, actual_duration_hours: 29.4, fuel_gallons_used: 254.5, average_mpg: 6.92, idle_time_hours: 2.7, trip_status: Completed
trip_id: TRIP00001876, load_id: LOAD00001876, driver_id: DRV00113, truck_id: TRK00061, trailer_id: TRL00117, dispatch_date: 2022-01-24, actual_distance_miles: 736, actual_duration_hours: 11.5, fuel_gallons_used: 101.7, average_mpg: 7.24, idle_time_hours: 6.2, trip_status: Completed
trip_id: TRIP00001877, load_id: LOAD00001877, driver_id: DRV00055, truck_id: TRK00061, trailer_id: TRL00095, dispatch_date: 2022-01-24, actual_distance_miles: 1961, actual_duration_hours: 30.4, fuel_gallons_used: 307.8, average_mpg: 6.37, idle_time_hours: 7.2, trip_status: Completed
trip_id: TRIP00001878, load_id: LOAD00001878, driver_id: DRV00001, truck_id: TRK00091, trailer_id: TRL00156, dispatch_date: 2022-01-24, actual_distance_miles: 1776, actual_duration_hours: 30.1, fuel_gallons_used: 273.7, average_mpg: 6.49, idle_time_hours: 3.8, trip_status: Completed
trip_id: TRIP00001879, load_id: LOAD00001879, driver_id: DRV00138, truck_id: TRK00055, trailer_id: TRL00126, dispatch_date: 2022-01-24, actual_distance_miles: 2304, actual_duration_hours: 39.8, fuel_gallons_used: 358.9, average_mpg: 6.42, idle_time_hours: 2.4, trip_status: Completed
trip_id: TRIP00001880, load_id: LOAD00001880, driver_id: DRV00114, truck_id: TRK00002, trailer_id: TRL00086, dispatch_date: 2022-01-24, actual_distance_miles: 1034, actual_duration_hours: 16.4, fuel_gallons_used: 149.4, average_mpg: 6.92, idle_time_hours: 3.0, trip_status: Completed
trip_id: TRIP00001881, load_id: LOAD00001881, driver_id: DRV00024, truck_id: TRK00120, trailer_id: TRL00027, dispatch_date: 2022-01-24, actual_distance_miles: 819, actual_duration_hours: 16.1, fuel_gallons_used: 130.6, average_mpg: 6.27, idle_time_hours: 9.7, trip_status: Completed
trip_id: TRIP00001882, load_id: LOAD00001882, driver_id: DRV00092, truck_id: TRK00058, trailer_id: TRL00075, dispatch_date: 2022-01-24, actual_distance_miles: 2423, actual_duration_hours: 42.6, fuel_gallons_used: 412.1, average_mpg: 5.88, idle_time_hours: 5.5, trip_status: Completed
trip_id: TRIP00001883, load_id: LOAD00001883, driver_id: nan, truck_id: TRK00080, trailer_id: TRL00117, dispatch_date: 2022-01-24, actual_distance_miles: 1678, actual_duration_hours: 26.0, fuel_gallons_used: 292.8, average_mpg: 5.73, idle_time_hours: 3.7, trip_status: Completed
trip_id: TRIP00001884, load_id: LOAD00001884, driver_id: DRV00045, truck_id: TRK00115, trailer_id: TRL00164, dispatch_date: 2022-01-24, actual_distance_miles: 2280, actual_duration_hours: 42.5, fuel_gallons_used: 389.7, average_mpg: 5.85, idle_time_hours: 7.0, trip_status: Completed
trip_id: TRIP00001885, load_id: LOAD00001885, driver_id: DRV00108, truck_id: TRK00024, trailer_id: TRL00002, dispatch_date: 2022-01-24, actual_distance_miles: 847, actual_duration_hours: 14.1, fuel_gallons_used: 147.6, average_mpg: 5.74, idle_time_hours: 3.1, trip_status: Completed
trip_id: TRIP00001886, load_id: LOAD00001886, driver_id: DRV00074, truck_id: TRK00078, trailer_id: TRL00012, dispatch_date: 2022-01-24, actual_distance_miles: 3373, actual_duration_hours: 56.1, fuel_gallons_used: 460.2, average_mpg: 7.33, idle_time_hours: 6.4, trip_status: Completed
trip_id: TRIP00001887, load_id: LOAD00001887, driver_id: DRV00020, truck_id: TRK00036, trailer_id: TRL00100, dispatch_date: 2022-01-24, actual_distance_miles: 1763, actual_duration_hours: 29.8, fuel_gallons_used: 304.5, average_mpg: 5.79, idle_time_hours: 9.5, trip_status: Completed
trip_id: TRIP00001888, load_id: LOAD00001888, driver_id: DRV00145, truck_id: TRK00061, trailer_id: TRL00174, dispatch_date: 2022-01-24, actual_distance_miles: 1242, actual_duration_hours: 24.7, fuel_gallons_used: 169.4, average_mpg: 7.33, idle_time_hours: 5.5, trip_status: Completed
trip_id: TRIP00001889, load_id: LOAD00001889, driver_id: DRV00017, truck_id: nan, trailer_id: TRL00171, dispatch_date: 2022-01-24, actual_distance_miles: 1624, actual_duration_hours: 31.2, fuel_gallons_used: 251.4, average_mpg: 6.46, idle_time_hours: 3.1, trip_status: Completed
trip_id: TRIP00001890, load_id: LOAD00001890, driver_id: DRV00053, truck_id: TRK00008, trailer_id: TRL00056, dispatch_date: 2022-01-24, actual_distance_miles: 712, actual_duration_hours: 11.8, fuel_gallons_used: 96.2, average_mpg: 7.4, idle_time_hours: 3.5, trip_status: Completed
trip_id: TRIP00001891, load_id: LOAD00001891, driver_id: DRV00112, truck_id: TRK00111, trailer_id: TRL00087, dispatch_date: 2022-01-24, actual_distance_miles: 90, actual_duration_hours: 1.5, fuel_gallons_used: 12.3, average_mpg: 7.29, idle_time_hours: 4.2, trip_status: Completed
trip_id: TRIP00001892, load_id: LOAD00001892, driver_id: DRV00099, truck_id: TRK00101, trailer_id: TRL00092, dispatch_date: 2022-01-24, actual_distance_miles: 992, actual_duration_hours: 17.4, fuel_gallons_used: 147.6, average_mpg: 6.72, idle_time_hours: 8.9, trip_status: Completed
trip_id: TRIP00001893, load_id: LOAD00001893, driver_id: DRV00130, truck_id: TRK00048, trailer_id: TRL00081, dispatch_date: 2022-01-24, actual_distance_miles: 484, actual_duration_hours: 7.9, fuel_gallons_used: 86.9, average_mpg: 5.57, idle_time_hours: 6.4, trip_status: Completed
trip_id: TRIP00001894, load_id: LOAD00001894, driver_id: DRV00028, truck_id: TRK00082, trailer_id: TRL00173, dispatch_date: 2022-01-24, actual_distance_miles: 1589, actual_duration_hours: 26.5, fuel_gallons_used: 217.4, average_mpg: 7.31, idle_time_hours: 3.7, trip_status: Completed
trip_id: TRIP00001895, load_id: LOAD00001895, driver_id: DRV00057, truck_id: TRK00015, trailer_id: TRL00167, dispatch_date: 2022-01-24, actual_distance_miles: 1092, actual_duration_hours: 16.8, fuel_gallons_used: 163.2, average_mpg: 6.69, idle_time_hours: 2.6, trip_status: Completed
trip_id: TRIP00001896, load_id: LOAD00001896, driver_id: DRV00100, truck_id: TRK00093, trailer_id: TRL00153, dispatch_date: 2022-01-24, actual_distance_miles: 1299, actual_duration_hours: 21.4, fuel_gallons_used: 186.1, average_mpg: 6.98, idle_time_hours: 2.6, trip_status: Completed
trip_id: TRIP00001897, load_id: LOAD00001897, driver_id: DRV00015, truck_id: TRK00096, trailer_id: TRL00074, dispatch_date: 2022-01-24, actual_distance_miles: 1672, actual_duration_hours: 27.5, fuel_gallons_used: 265.4, average_mpg: 6.3, idle_time_hours: 3.8, trip_status: Completed
trip_id: TRIP00001898, load_id: LOAD00001898, driver_id: DRV00056, truck_id: TRK00097, trailer_id: TRL00072, dispatch_date: 2022-01-24, actual_distance_miles: 695, actual_duration_hours: 12.0, fuel_gallons_used: 117.0, average_mpg: 5.94, idle_time_hours: 11.6, trip_status: Completed
trip_id: TRIP00001899, load_id: LOAD00001899, driver_id: DRV00030, truck_id: TRK00096, trailer_id: TRL00123, dispatch_date: 2022-01-24, actual_distance_miles: 1093, actual_duration_hours: 17.6, fuel_gallons_used: 146.9, average_mpg: 7.44, idle_time_hours: 6.3, trip_status: Completed
trip_id: TRIP00001900, load_id: LOAD00001900, driver_id: DRV00044, truck_id: TRK00071, trailer_id: TRL00172, dispatch_date: 2022-01-24, actual_distance_miles: 90, actual_duration_hours: 1.8, fuel_gallons_used: 13.6, average_mpg: 6.63, idle_time_hours: 4.1, trip_status: Completed
trip_id: TRIP00001901, load_id: LOAD00001901, driver_id: DRV00118, truck_id: TRK00024, trailer_id: TRL00168, dispatch_date: 2022-01-24, actual_distance_miles: 2211, actual_duration_hours: 40.3, fuel_gallons_used: 374.7, average_mpg: 5.9, idle_time_hours: 4.4, trip_status: Completed
trip_id: TRIP00001902, load_id: LOAD00001902, driver_id: DRV00112, truck_id: TRK00014, trailer_id: TRL00142, dispatch_date: 2022-01-24, actual_distance_miles: 1236, actual_duration_hours: 19.6, fuel_gallons_used: 170.7, average_mpg: 7.24, idle_time_hours: 6.4, trip_status: Completed
trip_id: TRIP00001903, load_id: LOAD00001903, driver_id: DRV00126, truck_id: TRK00097, trailer_id: TRL00165, dispatch_date: 2022-01-24, actual_distance_miles: 3141, actual_duration_hours: 54.1, fuel_gallons_used: 506.6, average_mpg: 6.2, idle_time_hours: 4.7, trip_status: Completed
trip_id: TRIP00001904, load_id: LOAD00001904, driver_id: DRV00014, truck_id: TRK00001, trailer_id: TRL00069, dispatch_date: 2022-01-24, actual_distance_miles: 1270, actual_duration_hours: 21.9, fuel_gallons_used: 174.2, average_mpg: 7.29, idle_time_hours: 2.4, trip_status: Completed
trip_id: TRIP00001905, load_id: LOAD00001905, driver_id: DRV00005, truck_id: TRK00010, trailer_id: TRL00069, dispatch_date: 2022-01-24, actual_distance_miles: 780, actual_duration_hours: 15.5, fuel_gallons_used: 133.1, average_mpg: 5.86, idle_time_hours: 7.2, trip_status: Completed
trip_id: TRIP00001906, load_id: LOAD00001906, driver_id: DRV00043, truck_id: TRK00070, trailer_id: TRL00180, dispatch_date: 2022-01-24, actual_distance_miles: 1616, actual_duration_hours: 25.9, fuel_gallons_used: 270.7, average_mpg: 5.97, idle_time_hours: 7.1, trip_status: Completed
trip_id: TRIP00001907, load_id: LOAD00001907, driver_id: DRV00063, truck_id: TRK00020, trailer_id: TRL00038, dispatch_date: 2022-01-24, actual_distance_miles: 595, actual_duration_hours: 9.5, fuel_gallons_used: 82.0, average_mpg: 7.26, idle_time_hours: 6.9, trip_status: Completed
trip_id: TRIP00001908, load_id: LOAD00001908, driver_id: DRV00105, truck_id: TRK00059, trailer_id: TRL00054, dispatch_date: 2022-01-24, actual_distance_miles: 739, actual_duration_hours: 14.2, fuel_gallons_used: 117.9, average_mpg: 6.27, idle_time_hours: 10.8, trip_status: Completed
trip_id: TRIP00001909, load_id: LOAD00001909, driver_id: DRV00053, truck_id: TRK00006, trailer_id: TRL00153, dispatch_date: 2022-01-25, actual_distance_miles: 1807, actual_duration_hours: 34.8, fuel_gallons_used: 299.7, average_mpg: 6.03, idle_time_hours: 10.9, trip_status: Completed
trip_id: TRIP00001910, load_id: LOAD00001910, driver_id: DRV00117, truck_id: TRK00029, trailer_id: TRL00033, dispatch_date: 2022-01-25, actual_distance_miles: 96, actual_duration_hours: 1.5, fuel_gallons_used: 14.5, average_mpg: 6.64, idle_time_hours: 6.9, trip_status: Completed
trip_id: TRIP00001911, load_id: LOAD00001911, driver_id: DRV00033, truck_id: TRK00097, trailer_id: TRL00067, dispatch_date: 2022-01-25, actual_distance_miles: 705, actual_duration_hours: 12.4, fuel_gallons_used: 105.2, average_mpg: 6.7, idle_time_hours: 2.3, trip_status: Completed
trip_id: TRIP00001912, load_id: LOAD00001912, driver_id: DRV00082, truck_id: TRK00070, trailer_id: TRL00165, dispatch_date: 2022-01-25, actual_distance_miles: 710, actual_duration_hours: 13.8, fuel_gallons_used: 127.7, average_mpg: 5.56, idle_time_hours: 7.1, trip_status: Completed
